source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
7,6,SPTAN1,PTPRA,0.40963852,0.947,0.16662672,-0.08171203,0.05076679033603204,0.008259806,0.8012033,1.0,0.8014316839582157
5,2,ACTR2,LRP2,0.41807657,0.018,0.14617883,0.20893554,0.3018742510455975,0.026451087,0.7905708,0.030898448860537768,0.8014316839582157
2,4,SPP1,CD44,0.7012876,0.999,0.48656797,-0.37683547,-1.080151970337609,0.0060131126,0.87320983,1.0,0.8019525202713425
1,0,LRPAP1,SORT1,0.58721894,0.171,0.33681285,0.22541767,0.4800817294702131,0.020824555,0.8514119,0.2508151462357621,0.8019709506296447
4,4,RGMB,BMPR2,0.40942734,0.0,0.15147316,0.37255847,0.3935493763571949,0.038107738,0.79350084,0.0025372990103687547,0.8019709506296447
1,7,SLITRK2,PTPRD,0.27520674,0.344,0.06795242,0.09050836,0.24591829579561839,0.022291984,0.72018063,0.5905399435963314,0.8024560470822537
1,7,SLITRK5,PTPRD,0.27520674,0.521,0.06795242,-0.012798838,0.09947652041436261,0.01150789,0.72018063,1.0,0.8024560470822537
0,6,CNTN2,CNTN1,0.5840812,0.937,0.33694232,-0.08513356,0.021676779305490834,0.009001375,0.8514362,1.0,0.80251023644309
8,6,CALM3,INSR,0.44445533,1.0,0.14604089,-0.12592795,-0.4483921400141015,0.008228767,0.79049265,1.0,0.80251023644309
7,6,CALM1,INSR,0.9198246,1.0,0.35284555,-0.3075616,-0.24353348456208584,0.008988566,0.85432947,1.0,0.8025352681858576
3,4,LRPAP1,SORL1,0.701234,0.0,0.40254447,0.37719193,0.4278433336082962,0.030536614,0.8623393,0.0057771807351782,0.8025352681858576
2,2,APP,TSPAN15,0.74972177,0.135,0.33724824,0.29659805,0.5374384982469561,0.036532372,0.8514936,0.08191744156455336,0.8030499867754741
4,2,CALR,LRP1,0.409301,0.18,0.15794311,0.094997756,0.0849490457568638,0.017423093,0.79690665,0.29019716905587056,0.8030499867754741
4,5,GRN,SORT1,0.48241657,0.264,0.14585216,0.05493578,-0.10075054836941288,0.01785085,0.79038554,1.0,0.8030499867754741
5,3,FGF1,FGFR2,0.4229365,0.972,0.14583515,-0.09894076,-0.47716962148676745,0.01184632,0.7903759,1.0,0.8035899790695711
6,5,CALM3,PDE1C,0.6320766,0.68,0.33730224,-0.006266024,-0.16788775977142467,0.0141292745,0.85150373,1.0,0.8035899790695711
7,2,APP,TNFRSF21,0.70116687,0.112,0.35688764,0.25040334,0.6307475725986729,0.023361009,0.85503685,0.1548414131359769,0.8037012456577217
8,1,TIMP3,CD44,0.26133183,0.935,0.06798497,-0.25056884,-0.652786664475073,0.0049411487,0.7202289,1.0,0.8040397755436245
1,4,C3,CD81,0.66189134,0.535,0.33737108,-0.042781983,-0.2346023798426753,0.0112680625,0.8515166,1.0,0.8041299903687535
7,5,TIMP2,CD44,0.70103586,0.671,0.4031876,-0.031192103,0.1248188548476652,0.013911451,0.862434,1.0,0.8042843546827962
6,2,ITGAV,THY1,0.7016864,0.012,0.35250184,0.2541004,0.4520113949288319,0.015995169,0.8542688,0.21988477165046835,0.8042843546827962
7,2,NCAM1,PTPRA,0.61156905,0.816,0.3374699,-0.05907794,0.0308551599240402,0.01050435,0.85153514,1.0,0.8046704666490243
3,0,L1CAM,CNTN1,0.40906835,0.395,0.16181102,0.14759716,0.2185165771464309,0.013527601,0.79885745,0.8884184927183412,0.8046704666490243
2,5,CNTN2,CNTN1,0.7006166,0.407,0.4622649,0.026598394,-0.02711848380899784,0.012349352,0.8703462,1.0,0.8048677042429437
1,1,FGF1,CD44,0.26145607,0.987,0.06805428,-0.47309417,-1.421834148284888,0.002001273,0.72033155,1.0,0.8050952079749012
6,4,SEMA4D,PLXNB1,0.40905178,0.166,0.15338217,0.05294127,-0.13427618714041883,0.020172045,0.794525,1.0,0.8052111850536505
8,3,ADAM10,NRCAM,0.7592975,0.0,0.33751738,0.30875185,0.48550619182131416,0.029345803,0.851544,0.007752527894851754,0.8052111850536505
1,0,L1CAM,CNTN1,0.5908382,0.026,0.33754778,0.5405238,0.5253147892122398,0.028219413,0.8515497,0.03375403060127476,0.8057521456368534
1,1,HSPG2,ITGB1,0.4087829,0.026,0.15375328,1.1446888,0.7401552768061672,0.19033585,0.79472226,0.0002620440682452711,0.8057521456368534
4,5,FGF1,CD44,0.70031756,0.981,0.4017536,-0.11474196,-0.6058032099228194,0.011814374,0.86222255,1.0,0.8060345226348025
7,1,MIF,EGFR,0.28259706,0.979,0.068056025,0.07513626,-0.03419637284525856,0.018165065,0.7203342,1.0,0.8061502477460674
2,8,CD99,CD81,0.6288305,0.57,0.33761498,-0.025088755,-0.05540934083487736,0.015164994,0.8515623,1.0,0.806293125042248
4,1,LGALS1,ITGB1,0.40873703,0.2,0.1537052,0.14710681,-0.04058162808149085,0.024049416,0.79469675,0.8293999492981943,0.806293125042248
5,2,ADAM10,NRCAM,0.42076227,0.576,0.14555681,-0.020529773,-0.1188169912962429,0.012655591,0.7902176,1.0,0.806293125042248
0,7,FGF1,CD44,0.70019317,0.954,0.4800685,-0.10384772,0.20826624702160146,0.014117381,0.8724635,1.0,0.8066182320790682
2,1,ALCAM,CHL1,0.4085434,0.477,0.15646707,0.024116829,0.00417173979315133,0.012087968,0.7961457,1.0,0.8068345700452642
7,3,NFASC,CNTN1_CNTNAP1,0.5823525,0.0,0.33768332,0.30974862,0.7161709260653187,0.02420264,0.8515751,0.03613868934763872,0.8068345700452642
8,6,VCAN,ITGB1,0.44510156,0.2,0.14555636,0.015859993,0.052917686330689384,0.015375454,0.7902173,0.8322434005568775,0.8068345700452642
8,3,C3,CD81,0.7000614,0.444,0.45667368,0.0020815367,-0.15829037374597443,0.015252723,0.86965805,1.0,0.8072019407954836
3,5,FGF13,FGFR2,0.2715293,0.062,0.06809581,0.11037099,0.055519527906249616,0.025806813,0.720393,0.38933795375560815,0.8072050037849414
3,6,LRPAP1,SORT1,0.6208356,0.002,0.33780834,0.21641704,0.19748654258758847,0.020886103,0.8515985,0.0981786424216175,0.8073762573895
2,5,TIMP2,ITGB1,0.40831316,0.326,0.15771364,0.04863858,0.1119687335526941,0.01794854,0.79678893,0.5474879476565219,0.8073762573895
8,1,CNTN1,PTPRZ1,0.7000334,0.272,0.4650436,0.10822943,0.23960532269478285,0.01495746,0.87068397,0.5990783967806689,0.8077858896286533
4,8,TIMP3,CD44,0.7270603,0.0,0.3517911,0.1433322,0.2106924859032569,0.025568185,0.85414314,0.1028443312950217,0.8077858896286533
6,4,APOE,SDC2,0.8912864,0.0,0.3378287,0.17892468,0.13820132284579079,0.028678225,0.8516023,0.1625038926277002,0.807917963418527
8,8,FGF2,SDC4,0.42257583,0.0,0.1453992,0.07252745,0.16761154442523846,0.022149555,0.7901277,0.3558500067640687,0.807917963418527
3,4,FGF13,FGFR3,0.27155763,0.011,0.06810695,0.16976282,0.12457225232630434,0.030281272,0.72040945,0.18861522325370056,0.8082594217001955
3,2,SPTAN1,PTPRA,0.6999259,0.021,0.4117598,0.19933695,0.14173454675411512,0.02041123,0.8636773,0.1524988561960513,0.8083698374677757
1,6,NCAM1,NCAM2,0.7971864,0.305,0.35178903,0.08004786,-0.09125667990752262,0.010285707,0.8541428,1.0,0.8083698374677757
3,5,TIMP2,ITGB1,0.40819407,0.193,0.157639,0.048512135,-0.03836008968806359,0.017940044,0.79675055,0.8159929305042288,0.8084601355077939
1,3,LRPAP1,LRP1,0.5882789,0.008,0.33786798,0.4994743,0.7070691420390833,0.055067554,0.85160965,0.003602294735014869,0.8084601355077939
1,2,CD99,CD81,0.40806222,0.891,0.1594073,-0.2233764,-0.41665195551038936,0.00716026,0.7976523,1.0,0.8090025501009236
6,8,CALM3,PDE1C,0.6324117,0.721,0.33789307,-0.005847968,-0.006687649332671075,0.014154024,0.85161436,1.0,0.8090025501009236
3,2,AFDN,EPHB6,0.26188707,0.126,0.06812816,0.12855138,0.18431310465931638,0.01992436,0.7204408,0.1780561999107339,0.8093134471702814
3,3,LRPAP1,SORT1,0.6991499,0.0,0.40086642,0.28606987,0.2428734785801412,0.024784874,0.8620912,0.035466359990368346,0.8095382117844017
0,8,APOE,LRP1,0.82965064,0.415,0.33804485,-0.012380384,0.15773093804360766,0.010203124,0.8516427,1.0,0.809544983241242
0,1,CD99,CD99L2,0.4076018,0.213,0.1655717,0.1720489,0.17445366590369338,0.023780502,0.80069697,0.32618110952954743,0.8100878829046212
4,2,ADAM10,CD44,0.41546926,0.927,0.145227,-0.13863283,-0.5038840198671188,0.01276721,0.79002947,1.0,0.8100878829046212
6,1,VIM,CD44,0.7455221,0.778,0.338086,-0.14494531,-0.5973155285608683,0.0064906524,0.8516504,1.0,0.8100878829046212
5,1,APOE,LDLR,0.76984024,0.26,0.35165167,0.13885775,0.11140947564472126,0.028588979,0.85411847,0.41542389294375176,0.8101225174823031
8,0,FGF2,SDC3,0.2620262,0.23,0.068192035,0.038754236,0.24398978650093778,0.020401264,0.7205352,0.6007488827573265,0.8103671890183484
4,4,GNAI2,IGF1R,0.40728742,0.043,0.15078889,0.14571492,-0.03425187608538466,0.026777266,0.7931297,0.6996076328358147,0.8106310252345053
1,5,SPTAN1,PTPRA,0.60045636,0.284,0.33817345,0.1097093,-0.025291244383001343,0.016763503,0.85166675,0.7461192111800262,0.8106310252345053
0,3,NCAM1,PTPRZ1,0.69884527,0.892,0.44003385,-0.080379695,-0.106949579699543,0.009427409,0.8675399,1.0,0.810707062878082
6,1,PSAP,GPR37L1,1.0335149,0.184,0.35150895,0.0773977,-0.08889704684932431,0.015009171,0.85409313,1.0,0.810999259559636
6,1,PSAP,GPR37,1.0335149,0.326,0.35150895,0.010630451,-0.2671459069500279,0.009482594,0.85409313,1.0,0.810999259559636
8,4,APP,TSPAN15,0.52891326,0.999,0.14516559,0.022355944,-0.1790008901677091,0.015725045,0.7899944,1.0,0.8111744102851165
6,3,BCAN,NRCAM,0.7596004,0.0,0.33827347,0.3034054,0.37930899281997227,0.021084934,0.8516854,0.07399289145801675,0.8111744102851165
8,3,C1QB,C1QBP,0.27035633,0.237,0.06822751,0.028886516,0.0008994009752060772,0.016221903,0.7205876,0.6968909094418078,0.8114205385645273
3,3,L1CAM,PTPRZ1,0.40684456,0.029,0.16032228,0.21442384,0.10386123800730684,0.019823087,0.79811376,0.2376715965639976,0.8117178136991274
0,3,CD99,CD81,0.6333153,0.595,0.33881998,-0.021665286,-0.15685677585521374,0.01521912,0.8517873,1.0,0.8117178136991274
6,7,C3,CD81,0.69862175,0.472,0.47880143,0.01966802,0.32006167493529736,0.01599178,0.8723164,0.8990877888175418,0.8118762691958874
0,2,APP,TNFRSF21,0.6745702,0.189,0.33911645,0.22938645,0.495879539644334,0.02219775,0.8518425,0.28248441900979016,0.8122616842536272
3,6,APOE,LRP1,0.69852805,0.965,0.41021845,-0.064148515,-0.31991683425724937,0.012381521,0.86345637,1.0,0.8124611712233332
3,1,CALM3,RYR2,1.0972998,0.0,0.3514845,0.37706628,0.30685462701168836,0.012887648,0.8540888,0.16744789255048492,0.8124611712233332
3,1,CALM3,EGFR,1.0972998,0.0,0.3514845,0.660043,0.7090965418714922,0.05949514,0.8540888,0.00017068704857138453,0.8124611712233332
3,1,CALM3,TRPC5,1.0972998,0.0,0.3514845,2.8712177,0.8025986277336559,0.18387713,0.8540888,7.814851174593248e-05,0.8124611712233332
4,4,NAMPT,INSR,0.2632598,0.179,0.06827231,0.052125182,-0.13029294230568,0.020788241,0.7206536,1.0,0.8124736045622154
2,3,SERPINE2,LRP1,0.5896075,0.004,0.33967176,0.29681706,0.4956072094904611,0.04075133,0.85194576,0.008121319631308284,0.8128057976914964
0,8,C3,CD81,0.69841516,0.49,0.45859116,0.0013502687,0.16624283030383635,0.015316766,0.86989534,1.0,0.8130460711928674
5,3,TIMP1,CD63,0.42383134,0.425,0.14492777,0.035300504,-0.06110842264876498,0.019927,0.7898584,0.9325741112750902,0.8133499293546944
7,1,NFASC,CNTN1_CNTNAP1,0.58407146,0.065,0.3398163,0.31257242,0.911232186772604,0.024355516,0.8519726,0.08332878939966076,0.8133499293546944
6,1,NPY,NPY1R,0.26194736,0.138,0.068328336,0.3584417,0.11188563424707354,0.026413634,0.7207362,0.21801412233998577,0.8135263327073028
5,5,CALM3,RYR2,0.7363805,0.003,0.35143757,0.11984668,0.13658738262171383,0.012885928,0.8540805,0.9688220035018025,0.8136312104408421
4,5,PSEN1,CD44,0.66934955,0.034,0.3399336,0.1158957,-0.035380735376408845,0.032244913,0.85199434,0.7999816115192991,0.8138945286216708
5,5,TIMP2,ITGB1,0.40616754,0.161,0.15636872,0.046360575,0.008965246607637645,0.017795479,0.79609466,0.5831093782587419,0.8138945286216708
6,2,APP,TNFRSF21,0.69817424,0.089,0.35488808,0.2480386,0.2834564153748302,0.023230122,0.8546883,0.11720799773316905,0.8142163473651561
8,3,FGF1,CD44,0.62681115,1.0,0.34057337,-0.14795792,-0.44322781106646625,0.0100152455,0.8521128,1.0,0.8144393709346593
4,1,VCAN,EGFR,0.28338087,0.628,0.06832871,0.14626963,-0.2991496518259743,0.02831995,0.7207368,1.0,0.8145786687654026
5,8,CNTN1,NRCAM,0.6981317,0.206,0.45794252,0.026246458,0.0022037280054526542,0.009599847,0.86981523,1.0,0.814801602592059
0,1,VIM,CD44,0.40609372,1.0,0.14873905,-0.42223287,-1.0772702882919152,0.0028555265,0.7920045,1.0,0.8149842313347033
1,2,NCAM1,NCAM2,0.79315144,0.306,0.34105733,0.07480642,-0.09217887477709946,0.009971932,0.8522023,1.0,0.8149842313347033
8,3,APP,CD74,0.6383871,1.0,0.34129223,-0.13426863,-0.5512842695294681,0.00873977,0.8522456,1.0,0.8155295598020174
3,1,EFNB2,GRM5,0.4494033,0.011,0.14482625,0.65152603,0.7213083049075768,0.07561133,0.78980017,0.0005213838588839877,0.8155295598020174
1,3,RGMB,BMPR2,0.40606153,0.031,0.15215726,0.37205496,0.5048172558489574,0.038279843,0.7938698,0.026318245001662185,0.8155295598020174
4,1,NPY,NPY1R,0.26196104,0.142,0.068335965,0.35845736,-0.060513180668814004,0.026416587,0.7207475,0.9302506639790021,0.8156307213853267
0,3,APP,CD74,0.6980287,0.932,0.38673967,-0.08713894,-0.15251057853293892,0.009903584,0.85994464,1.0,0.8159725883767878
5,4,APP,GPC1,0.77937627,0.0,0.3508853,0.17222932,0.10968807599848446,0.023740511,0.85398245,0.2251366736260594,0.8159725883767878
8,1,TF,LDLR,0.7515362,0.096,0.34144095,0.18316585,0.2951173310003008,0.034029774,0.8522731,0.12777997842635178,0.8160751314779862
3,5,MIF,CD44_CD74,0.6979177,0.04,0.3754232,0.07960796,-0.10573327770814922,0.015896048,0.85814667,1.0,0.8165583187665444
2,2,SERPINE2,LRP1,0.40588078,0.312,0.15581298,0.06037708,0.28182244422161384,0.018693298,0.7958056,0.517990854625912,0.8166209464168315
3,3,PTN,NCL,0.7036698,0.853,0.34166795,-0.04534593,-0.2762847989059366,0.014125694,0.85231495,1.0,0.8166209464168315
3,0,FGF2,CD44,0.56384605,0.597,0.14478031,-0.033708416,-0.004809535552577099,0.014094476,0.7897739,1.0,0.8166209464168315
8,5,PTN,SDC3,0.26193717,0.833,0.06834469,-0.030401837,-0.07188314237971394,0.012216889,0.72076035,1.0,0.8166823820615152
4,6,TIMP3,CD44,0.72511834,0.007,0.35060045,0.14178595,0.06484622699873027,0.02548165,0.85393184,0.36000808251744254,0.8171440461686734
0,4,APOE,SCARB1,0.8309275,0.025,0.34167495,0.17578498,0.4378819027825292,0.03525138,0.8523162,0.05838284326783704,0.8171667792580486
2,1,SPP1,S1PR1,0.48030823,0.973,0.14464666,-0.11990667,-0.5061223771104947,0.0138325645,0.7896972,1.0,0.8171667792580486
7,4,MIF,CD44_CD74,0.40555352,0.999,0.164269,-0.18564154,-0.42412815377139157,0.0069554257,0.80006593,1.0,0.8177130807848588
0,8,CNTN2,NRCAM,0.5877445,0.949,0.34169704,-0.07826757,0.07612584927495547,0.008799305,0.85232025,1.0,0.8177130807848588
8,6,FGF1,FGFR2,0.6971872,0.0,0.460993,0.19639394,0.48745096844794555,0.03744687,0.8701907,0.028261123862859668,0.8177300122610872
3,3,LRRC4B,PTPRF,0.26843938,0.068,0.06835666,0.09655349,-0.10245311655650419,0.017622743,0.7207779,1.0,0.8177337593730846
8,6,CNTN2,CNTN1,0.58870256,0.989,0.34174123,-0.08089081,-0.20494376325602381,0.009129578,0.8523284,1.0,0.8182596257371881
7,0,APP,LRP1,0.6981002,0.658,0.35033575,-0.018497746,0.4718320963850797,0.010646108,0.8538847,1.0,0.8183159751004374
8,5,CALM3,AQP1,0.6970858,1.0,0.48526835,-0.1582178,-0.559647704748553,0.0071789646,0.8730617,1.0,0.8183159751004374
1,1,SLIT1,ROBO2,0.26152417,0.157,0.06837852,0.29916328,0.3969158411848592,0.033766538,0.72081006,0.07861447300109906,0.8187847991030719
2,3,SPTAN1,PTPRA,0.60611683,0.158,0.34175473,0.11435975,0.03277937879589521,0.016941028,0.8523309,0.473056308388326,0.8188061884531459
7,1,FGF1,FGFR1,0.69697416,0.013,0.38505885,0.6746329,0.6961870080758168,0.039089236,0.85968214,0.018680684902742516,0.8189020554836755
3,0,COL6A1,CD44,0.563728,0.367,0.14454891,0.030069238,0.1496339073971392,0.020616984,0.789641,0.6875919282292106,0.8193532203186584
1,4,APP,NCSTN,0.94245327,0.064,0.34175998,0.32319453,0.264578852365029,0.029817678,0.8523319,0.08190936125256737,0.8193532203186584
3,8,C1QB,LRP1,0.2626971,0.95,0.06839041,-0.073516354,-0.2950358037776958,0.010483612,0.7208275,1.0,0.8198354471041822
5,2,SPTAN1,PTPRA,0.61707586,0.091,0.3421,0.120993674,0.12374483832367134,0.016958144,0.8523944,0.3256253486475433,0.8199004957723325
4,5,SLITRK1,PTPRD,0.40510386,0.0,0.1568617,0.25409946,0.2006690072208147,0.032518577,0.79635006,0.0700315196410784,0.8199004957723325
8,5,CNTN1,NRCAM,0.69673586,0.214,0.46146968,0.025987875,-0.011279915867721035,0.009673786,0.87024903,1.0,0.8200746894748911
1,5,FGF12,FGFR2,0.6669587,0.016,0.3421903,0.4733668,0.6829504960697355,0.036434628,0.85241103,0.02215803984195415,0.8204480148683904
8,7,SEMA4D,PLXNB1,0.40509456,0.122,0.16409978,0.051941518,0.3870635460640667,0.021581572,0.7999835,0.49533911066956177,0.8204480148683904
0,3,FGF1,FGFR2,0.42017776,0.943,0.1445045,-0.10144613,-0.23509129648228355,0.01173823,0.7896156,1.0,0.8204480148683904
8,4,NCAM1,PTPRA,0.6964767,0.551,0.41481385,0.01279046,-0.1312590175163849,0.012911816,0.8641117,1.0,0.8206612429144863
1,5,PTN,SDC3,0.26226807,0.56,0.06850724,-0.029964285,-0.14297237505958638,0.012245945,0.7209993,1.0,0.8208858118510302
0,4,GNAI2,IGF1R,0.40488416,0.046,0.14942177,0.14315468,0.3495700660720498,0.026534492,0.79238147,0.10299276256266848,0.8209955515427666
6,4,GNAS,ADORA1,0.9644118,0.576,0.3422029,0.021284278,-0.03779732110170669,0.017395664,0.85241336,1.0,0.8209955515427666
1,8,CNTN1,PTPRZ1,0.69631565,0.301,0.47636086,0.09489531,0.14775306681409273,0.015321462,0.87203157,0.5412252403538624,0.8212477924378334
8,4,RTN4,RTN4R,1.1377289,0.001,0.342225,0.21554516,0.195785671322477,0.034407657,0.8524174,0.074820256764572,0.8215435579856467
3,4,OMG,RTN4R,0.29255405,0.0,0.068522744,0.36153388,0.3008336839311049,0.04765934,0.72102207,0.013303008766012248,0.821935839178908
1,1,NCAM1,PTPRA,0.793658,0.366,0.34240466,0.05616179,-0.18541058048567316,0.010657953,0.85245043,1.0,0.8220918082335527
4,4,APP,NCSTN,0.95970714,0.0,0.34877282,0.33682865,0.31205586488670245,0.030429533,0.85360557,0.01078472004295861,0.8224213635052239
3,2,HSPA8,LRP2,0.8124885,0.0,0.342544,0.40230474,0.5089653009194964,0.04240991,0.852476,0.0004752630705663164,0.8226400759205651
3,2,EFNB3,EPHB6,0.26258478,0.017,0.06852344,0.32171637,0.44927200331586836,0.049920686,0.721023,0.023385005997768615,0.8229854749927425
4,5,VCAN,CD44,0.6954719,0.927,0.39208046,-0.079556145,-0.5426113997135917,0.012556752,0.8607685,1.0,0.8230082637334206
6,5,CNTN1,PTPRZ1,0.5895657,0.569,0.34263757,-0.003841184,-0.11689337728997351,0.011020445,0.85249317,1.0,0.8231888138405119
1,2,LRPAP1,LRP1,0.40455222,0.126,0.15498555,0.26303434,0.49328437677023607,0.025260383,0.7953726,0.1780561999107339,0.8231888138405119
1,7,CCN1,SDC4,0.4082337,0.145,0.14392765,0.19492616,0.6993360973336096,0.03534751,0.78928304,0.2065966200029359,0.8231888138405119
2,3,CD99,CD81,0.6356196,0.534,0.34288856,-0.019194167,-0.19778120702211,0.015401873,0.85253924,1.0,0.8237377957281276
3,6,FAM3C,LAMP1,0.5864153,0.0,0.3430284,0.28810215,0.46365905661118056,0.03372633,0.8525649,0.005232677633387207,0.8242867949154356
5,5,FAM3C,LAMP1,0.40433523,0.093,0.1603901,0.056383573,0.06291838764965924,0.015769452,0.7981479,0.4721250954650259,0.8242867949154356
1,8,CCN2,FGFR2,0.27676216,0.343,0.06853405,0.06572862,0.018495320280779992,0.022268912,0.7210386,0.5877245019160877,0.8245593775231514
1,8,FGF2,FGFR2,0.27676216,0.47,0.06853405,0.005167119,-0.09159416491413669,0.018429605,0.7210386,1.0,0.8245593775231514
4,2,L1CAM,PTPRZ1,0.40431768,0.18,0.15279807,0.19262554,0.2612978638467369,0.018892754,0.7942135,0.2669182107636938,0.8248362648003098
5,6,CNTN2,CNTN1,0.5907427,0.95,0.34385976,-0.07901795,-0.302106402639312,0.009186174,0.8527169,1.0,0.8248362648003098
3,2,CNTN2,CNTN1,0.69529366,0.429,0.4431161,0.022068605,-0.16191088900463768,0.011837795,0.8679404,1.0,0.825357272817424
1,3,CNTN2,NRCAM,0.76355493,0.308,0.34814548,0.09526402,-0.1859266826910091,0.008965365,0.85349303,1.0,0.825357272817424
6,4,C3,LRP1,0.61401606,0.0,0.34429392,0.19999614,0.21831270688817916,0.027556667,0.85279614,0.05205971276756011,0.8253859788154962
6,7,CNTN1,NRCAM,0.40415484,1.0,0.15010378,-0.2523766,-0.41259518838384546,0.003146625,0.79275584,1.0,0.8253859788154962
4,6,CCN2,LRP1,0.40405437,0.0,0.1630139,0.30951312,0.5158247243713486,0.04671588,0.7994518,0.003084637369676242,0.8259359370152162
3,4,ADAM10,CD44,0.42854965,0.996,0.1435044,-0.13563341,-0.643926545517892,0.012615772,0.78903806,1.0,0.8259359370152162
4,3,CALR,LRP1,0.5930277,0.0,0.34431547,0.33143774,0.29873381102571106,0.037982285,0.8528001,0.013822406628776108,0.8259359370152162
6,7,CD99,CD81,0.5871067,0.834,0.3444623,-0.04258775,0.15992035418123496,0.015472563,0.85282683,1.0,0.8264859123284223
3,2,ITGAV,THY1,0.69959396,0.015,0.34800032,0.25133222,0.30254015540683116,0.015790908,0.853467,0.2494625922698223,0.8265324753965919
6,0,APP,LRP1,0.6951076,0.689,0.3483729,-0.020862473,0.1245409391612371,0.01058646,0.85353386,1.0,0.8265324753965919
1,6,F8,LRP2,0.26348954,0.001,0.068541646,1.1279886,0.7063045610121828,0.172983,0.7210498,0.0005213838588839877,0.8266566798712031
1,6,HSPG2,LRP2,0.26348954,0.005,0.068541646,1.0651842,0.7035770256151939,0.15973547,0.7210498,0.0005497025141391845,0.8266566798712031
4,0,APOE,LRP1,0.6892028,0.975,0.3444999,-0.09540981,-0.24314697815415087,0.010397955,0.8528337,1.0,0.8270363589590402
8,2,APOE,LRP2,0.8231209,0.047,0.3478375,0.1506117,0.23883919563761602,0.026758568,0.8534377,0.09134422650749942,0.827120190158371
5,4,ARF1,INSR,0.42596456,0.026,0.14347872,0.095638484,0.04353899966148017,0.018586481,0.78902316,0.42772203466268605,0.827587049936834
5,3,CALM3,INSR,0.73350185,0.002,0.34468302,0.1373909,-0.0029584609624066505,0.019421384,0.852867,0.6424851029247773,0.827587049936834
1,6,CD99,CD81,0.6981791,0.347,0.34726173,0.02852849,0.02241919192091546,0.015598307,0.85333407,0.7037698702377911,0.8277080208382599
0,6,NCAM1,PTPRA,0.6470324,0.81,0.34482938,-0.039414495,0.0485121980100619,0.010733427,0.85289365,1.0,0.8281377578882304
1,5,CD99,CD99L2,0.26781666,0.529,0.0685965,-0.043228872,-0.11214895399968755,0.009852283,0.72113025,1.0,0.8282287581963836
6,1,RIMS1,SLC17A7,0.7628133,0.279,0.347141,0.10500157,0.026684519390024974,0.01088036,0.8533123,1.0,0.8282960886910131
6,3,FGF1,CD44,0.6321931,0.998,0.3448582,-0.1430705,-0.614289133322253,0.01014125,0.8528989,1.0,0.8286889376221406
3,3,CALR,LRP1,0.5935209,0.0,0.34498504,0.33205527,0.36680114262222197,0.038056146,0.85292196,0.004152076962430786,0.8292403618658698
4,4,CCN2,FGFR2,0.4035157,0.0,0.16259551,0.29064563,0.32622432458921924,0.052832507,0.7992458,0.0083450269193337,0.8292403618658698
6,5,FAM3C,LIFR,0.26669022,0.882,0.068666294,-0.056729235,-0.16236542036756285,0.009539414,0.7212325,1.0,0.8292764251613713
3,5,NRXN2,NLGN2,0.41543016,0.0,0.14339072,0.26959604,0.3910307338797762,0.036632203,0.7889721,0.00802276685269818,0.8295160518558314
5,3,NLGN2,NRXN2,0.41543016,0.0,0.14339072,0.26959604,0.3910307338797762,0.036632203,0.7889721,0.00802276685269818,0.8295160518558314
3,5,APOE,LRP1,0.66519433,0.989,0.3450633,-0.107046075,-0.4361779868600655,0.01041496,0.8529362,1.0,0.8297918029431162
5,2,PTN,SDC4,0.40329254,0.497,0.16250846,0.009688742,-0.03473929079501792,0.014791474,0.7992028,0.9552517993847426,0.8297918029431162
0,4,PTN,NCL,0.73518234,0.731,0.34680808,-0.025541421,-0.07481043765198003,0.014338201,0.85325223,1.0,0.8300607434407359
8,3,NAMPT,INSR,0.26383743,0.11,0.06871272,0.055529747,-0.03559109859855014,0.020922342,0.7213004,0.8006728149450533,0.8303237551410199
1,4,CNTN2,CNTN1,0.7581137,0.319,0.34511012,0.08436102,-0.25876892917903827,0.009219577,0.8529447,1.0,0.8303437162681797
4,0,LRPAP1,SORL1,0.4029724,0.46,0.16140419,0.07421031,0.14768798615260853,0.012243959,0.7986551,1.0,0.8308958742657047
1,5,BCAN,NRCAM,0.6285917,0.104,0.34541166,0.21282801,0.6464031874775349,0.021529865,0.85299945,0.14106446075581608,0.8308958742657047
1,4,APOE,SDC2,0.9113044,0.209,0.34646016,0.19414255,-0.022174407825573228,0.029410949,0.85318935,0.7305044373867476,0.8312377975756029
4,3,FGF13,SCN8A,0.27880934,0.0,0.06872099,0.25978643,0.2454355328456474,0.028234433,0.7213125,0.03369789834301417,0.8313706941793898
2,5,SPTAN1,PTPRA,0.608532,0.152,0.3454557,0.1173457,0.15076505438685972,0.017124489,0.8530075,0.3083729914911327,0.831448276989913
1,8,CNTN2,NRCAM,0.40272778,0.938,0.1468614,-0.24812199,-0.6407276903581577,0.003781942,0.7909562,1.0,0.831448276989913
6,6,AGT,LRP2,0.4235247,0.004,0.14335461,0.15208226,0.21212499476148677,0.031404097,0.78895116,0.08932527566200305,0.831448276989913
1,2,CNTN1,NRCAM,0.6933409,0.455,0.47166973,0.02195222,-0.15907404819818682,0.0098876115,0.8714784,1.0,0.8318264367189967
1,1,PSAP,GPR37L1,1.0174431,0.391,0.34549916,0.06543123,0.12580537324974317,0.014752558,0.85301536,0.6927537760361587,0.8322772259648542
